TotalAmount,BikePurchase,CustomerID,PersonType,BirthDate,Age,MaritalStatus,Gender,TotalChildren,HomeOwnerFlag,NumberCarsOwned,CountryRegionCode_Num,YearlyIncome_Num,Education_Num,Occupation_Num
8.99,0,12511,IN,1978,42,S,M,3,1,2,3,1,2,2
35.0,0,12739,IN,1973,47,M,M,1,1,1,4,1,4,1
29.93,0,13924,IN,1968,52,S,F,0,1,1,5,2,4,3
144.94,0,16480,IN,1949,71,M,M,2,1,2,0,0,0,2
69.99,0,19231,IN,1958,62,M,F,5,1,0,5,3,3,1
31.27,0,19498,IN,1979,41,S,F,3,1,2,4,1,2,2
69.97,0,20924,IN,1977,43,S,M,0,1,1,2,0,1,0
4.99,0,21128,IN,1975,45,S,M,0,0,1,2,1,2,2
28.98,0,21864,IN,1948,72,S,M,3,1,4,4,3,1,4
69.97,0,22098,IN,1935,85,S,F,2,0,2,5,1,3,4
21.49,0,22552,IN,1962,58,S,F,1,0,0,3,0,3,2
147.28,0,24751,IN,1957,63,M,F,2,1,2,5,1,1,1
4.99,0,24816,IN,1969,51,M,F,2,0,0,1,2,3,3
38.88,0,24938,IN,1939,81,M,F,3,1,2,5,2,3,4
4.99,0,25648,IN,1963,57,M,F,2,1,3,3,1,2,2
49.48,0,26064,IN,1964,56,M,M,5,1,1,5,3,2,3
84.96,0,27563,IN,1959,61,M,M,5,1,1,5,2,4,3
23.78,0,27842,IN,1961,59,M,F,1,1,0,4,0,4,0
4.99,0,28151,IN,1963,57,S,F,0,0,1,5,1,4,3
7.28,0,28260,IN,1961,59,S,M,5,0,3,1,2,2,3
88.97,0,28454,IN,1961,59,M,F,1,1,0,2,0,4,0
848.47,1,14578,IN,1968,52,M,M,2,1,0,1,2,4,1
4803.31,1,14597,IN,1966,54,M,M,4,1,0,1,2,3,3
1760.47,1,16955,IN,1969,51,M,M,2,1,0,1,1,4,1
1764.96,1,17465,IN,1952,68,S,F,3,1,2,5,1,2,3
1219.45,1,19527,IN,1967,53,S,M,0,0,1,1,1,2,1
1143.46,1,20191,IN,1967,53,S,M,0,1,1,5,2,3,3
553.97,1,22623,IN,1952,68,S,M,3,0,2,2,0,2,0
2462.55,1,24520,IN,1973,47,M,M,0,1,1,5,2,2,1
2483.03,1,24632,IN,1940,80,S,F,3,0,2,5,2,4,4
2398.05,1,25396,IN,1971,49,S,M,3,0,0,5,2,3,3
2419.06,1,25430,IN,1969,51,M,F,3,1,0,5,3,3,3
227.42,0,12146,IN,1965,55,S,M,3,0,4,5,4,4,4
39.99,0,12416,IN,1966,54,S,F,0,1,0,5,2,3,1
39.99,0,12498,IN,1963,57,M,M,1,1,0,2,1,4,1
74.54,0,12665,IN,1975,45,M,F,0,1,4,0,2,4,3
108.46,0,12956,IN,1962,58,S,M,1,1,1,5,2,4,3
155.0,0,13072,IN,1973,47,S,F,0,1,2,5,2,2,3
27.28,0,13688,IN,1973,47,S,M,0,0,0,4,1,3,1
7.28,0,14627,IN,1961,59,M,M,1,1,1,5,2,2,1
34.92,0,15459,IN,1942,78,M,F,1,1,0,2,0,2,0
24.99,0,16042,IN,1936,84,S,M,1,1,0,3,0,3,2
64.97,0,16186,IN,1974,46,S,F,0,1,1,3,1,2,2
68.87,0,16681,IN,1967,53,S,M,5,1,4,0,3,4,3
14.56,0,16932,IN,1962,58,M,M,1,1,0,4,0,3,0
92.97,0,17068,IN,1968,52,S,M,0,0,1,0,2,4,3
174.45,0,17298,IN,1968,52,S,M,0,0,1,0,2,4,3
24.99,0,17857,IN,1980,40,S,F,0,0,2,2,0,0,0
193.98,0,18040,IN,1973,47,M,M,0,0,2,3,0,0,0
13.98,0,18652,IN,1955,65,M,F,2,0,2,5,1,1,2
13.98,0,19272,IN,1943,77,M,M,1,1,0,3,0,2,0
78.98,0,19654,IN,1976,44,M,M,0,0,2,5,1,1,1
36.96,0,19822,IN,1965,55,M,M,4,1,3,1,3,2,3
59.98,0,20155,IN,1977,43,M,M,0,1,1,0,0,2,0
71.96,0,20631,IN,1970,50,S,M,5,1,4,0,4,4,3
14.98,0,21368,IN,1977,43,M,M,0,1,2,5,2,2,1
49.97,0,21452,IN,1944,76,M,M,4,1,2,5,1,1,3
152.28,0,23180,IN,1966,54,S,F,0,0,0,5,2,3,3
4.99,0,24857,IN,1954,66,M,F,3,1,4,4,4,1,3
80.47,0,24886,IN,1975,45,S,F,0,1,4,0,2,4,3
29.98,0,25006,IN,1978,42,S,F,0,1,1,5,1,2,1
71.58,0,25374,IN,1973,47,S,F,1,1,0,5,1,3,1
94.48,0,27428,IN,1950,70,S,F,2,1,2,1,1,0,1
7.28,0,27716,IN,1961,59,S,M,5,1,2,0,2,2,1
119.98,0,28546,IN,1980,40,M,F,0,1,2,3,0,0,0
2466.32,1,16673,IN,1974,46,S,M,0,0,2,5,2,2,3
1170.48,1,19123,IN,1969,51,M,F,1,1,0,1,2,3,3
539.99,1,23176,IN,1967,53,M,M,2,1,1,5,1,4,1
2443.35,1,23926,IN,1965,55,M,F,1,1,0,2,1,4,1
607.96,1,26913,IN,1939,81,M,M,1,1,0,4,0,4,2
619.46,1,26937,IN,1959,61,S,F,2,0,1,4,0,2,0
776.33,1,26965,IN,1968,52,M,F,1,1,0,3,1,4,2
2398.05,1,28446,IN,1975,45,M,F,1,1,0,4,1,4,1
42.28,0,11306,IN,1960,60,M,M,3,0,4,5,4,2,3
159.99,0,12411,IN,1975,45,S,M,3,1,1,5,1,2,2
100.46,0,13164,IN,1976,44,S,F,0,1,1,5,1,2,1
7.28,0,14751,IN,1956,64,M,F,1,1,1,5,1,2,2
21.98,0,14996,IN,1975,45,S,M,0,0,1,2,1,2,2
92.97,0,17252,IN,1971,49,M,F,0,1,3,0,3,1,4
12.94,0,17396,IN,1964,56,M,M,2,1,2,5,4,3,4
89.97,0,18083,IN,1948,72,M,M,2,1,1,5,2,2,3
135.43,0,18155,IN,1954,66,M,F,4,1,1,4,3,2,3
197.25,0,19709,IN,1936,84,M,M,3,0,2,1,1,2,3
69.99,0,19779,IN,1973,47,S,F,0,1,2,5,2,2,1
23.78,0,20454,IN,1958,62,S,M,5,1,4,0,4,4,4
7.28,0,21239,IN,1937,83,M,F,2,0,2,0,1,2,2
14.98,0,22012,IN,1980,40,S,F,0,0,2,5,1,1,1
14.98,0,23011,IN,1978,42,M,M,0,1,1,5,1,2,1
4.99,0,23430,IN,1968,52,S,F,5,1,4,0,2,4,3
69.97,0,23694,IN,1945,75,M,M,5,0,4,5,0,0,2
71.58,0,23791,IN,1955,65,S,M,3,0,2,5,0,0,2
60.47,0,26273,IN,1957,63,M,F,2,1,2,5,0,0,2
78.98,0,27148,IN,1965,55,S,M,0,0,1,0,2,4,3
23.78,0,27477,IN,1977,43,S,M,0,1,2,5,1,2,1
24.99,0,28808,IN,1973,47,S,F,0,0,0,5,1,3,1
2479.94,1,16747,IN,1975,45,S,M,0,0,2,5,1,1,1
1768.96,1,22308,IN,1973,47,M,F,1,1,1,4,1,4,1
548.98,1,22466,IN,1967,53,S,M,1,0,1,3,0,2,0
742.35,1,29082,IN,1949,71,S,F,2,1,2,0,0,0,2
180.94,0,11201,IN,1947,73,M,F,4,1,1,5,2,4,4
77.27,0,11280,IN,1963,57,M,M,0,1,1,5,3,2,3
93.98,0,11684,IN,1965,55,S,M,0,0,1,5,1,4,3
214.04,0,12371,IN,1963,57,S,F,3,1,2,0,2,4,3
42.28,0,12497,IN,1963,57,M,F,1,1,0,2,1,4,1
118.96,0,12563,IN,1941,79,M,M,1,1,0,4,1,4,2
67.46,0,12611,IN,1970,50,S,M,0,1,1,4,0,2,0
39.25,0,13737,IN,1956,64,M,M,1,1,1,5,1,2,2
138.45,0,14319,IN,1962,58,M,F,5,1,2,0,2,2,1
85.48,0,14409,IN,1950,70,M,M,4,1,1,5,2,2,3
161.94,0,15146,IN,1971,49,M,F,0,1,4,0,3,1,4
4.99,0,16293,IN,1964,56,M,M,1,1,0,4,1,4,1
111.95,0,16300,IN,1977,43,S,M,0,0,1,4,0,1,0
39.98,0,16720,IN,1980,40,S,F,0,1,2,5,1,1,1
37.27,0,17816,IN,1934,86,S,F,2,1,1,3,0,2,2
218.26,0,18492,IN,1958,62,S,F,1,1,2,0,3,4,4
69.99,0,19864,IN,1948,72,M,M,2,1,1,5,2,2,3
78.98,0,19876,IN,1950,70,M,M,2,0,1,5,2,2,3
69.97,0,20135,IN,1961,59,M,F,1,1,0,2,0,4,0
27.77,0,20262,IN,1962,58,M,M,5,1,2,0,2,2,1
32.28,0,21187,IN,1964,56,M,M,3,1,2,0,2,4,3
83.47,0,21816,IN,1958,62,S,M,2,0,4,2,4,4,4
32.28,0,22239,IN,1970,50,M,M,1,1,1,5,1,4,1
29.48,0,22672,IN,1963,57,S,F,2,1,0,4,1,2,2
58.47,0,23919,IN,1932,88,M,F,4,1,2,3,0,1,0
36.59,0,24394,IN,1965,55,M,M,2,1,3,5,4,4,4
29.98,0,25967,IN,1957,63,M,F,2,1,2,5,2,0,1
4.99,0,26802,IN,1975,45,S,M,0,1,2,1,1,1,1
68.97,0,27065,IN,1973,47,M,M,1,1,0,5,1,3,1
49.97,0,28943,IN,1973,47,S,M,0,0,3,0,3,4,3
1735.98,1,20683,IN,1969,51,M,F,3,1,0,5,3,3,3
1779.47,1,21683,IN,1971,49,S,M,2,1,2,4,1,2,2
2393.06,1,24684,IN,1951,69,M,M,2,1,2,5,2,2,3
1735.98,1,25445,IN,1968,52,M,F,0,1,0,2,1,3,2
539.99,1,27515,IN,1958,62,S,M,1,0,3,0,3,4,4
742.35,1,29084,IN,1950,70,S,F,2,1,2,0,0,0,2
153.45,0,11086,IN,1957,63,M,M,2,1,0,5,2,2,3
102.93,0,12139,IN,1933,87,M,M,4,1,2,5,2,3,4
89.24,0,13150,IN,1937,83,S,F,2,1,2,0,1,2,2
81.46,0,14254,IN,1943,77,M,F,2,0,2,5,4,4,4
215.22,0,14265,IN,1975,45,S,M,0,1,2,1,1,2,1
39.98,0,14375,IN,1970,50,M,F,1,1,0,5,1,4,1
4.99,0,14942,IN,1966,54,S,F,1,0,1,3,1,4,2
39.98,0,15939,IN,1965,55,M,F,4,1,4,5,3,2,3
37.93,0,16943,IN,1938,82,M,F,1,1,0,2,0,4,2
67.93,0,17699,IN,1971,49,M,M,1,0,0,5,2,3,1
94.47,0,18270,IN,1963,57,S,F,0,0,1,0,2,4,3
140.94,0,20740,IN,1953,67,M,F,2,1,2,1,0,1,0
126.28,0,20974,IN,1939,81,M,M,2,1,1,3,0,4,2
123.96,0,21522,IN,1946,74,S,F,5,0,2,3,3,2,3
4.99,0,23368,IN,1964,56,M,F,5,1,3,1,2,4,1
4.99,0,25002,IN,1978,42,M,M,0,1,2,1,1,1,1
32.6,0,25194,IN,1954,66,S,F,3,1,2,5,2,0,1
89.97,0,25328,IN,1974,46,M,F,3,1,2,1,1,2,2
24.99,0,26687,IN,1964,56,M,M,4,1,2,5,3,2,3
58.98,0,26915,IN,1942,78,S,M,1,0,0,4,1,4,2
68.97,0,27458,IN,1968,52,M,M,2,1,3,5,4,4,4
36.27,0,27609,IN,1956,64,M,F,2,1,2,5,3,0,1
13.98,0,28253,IN,1963,57,S,M,1,0,4,5,4,4,4
2400.95,1,12782,IN,1956,64,M,F,1,1,1,1,1,2,2
574.98,1,22674,IN,1963,57,S,M,2,1,0,2,1,2,2
539.99,1,27512,IN,1956,64,S,M,2,0,2,0,3,1,1
69.99,0,11860,IN,1962,58,M,F,1,1,1,5,2,2,1
200.19,0,12203,IN,1938,82,M,M,2,1,3,1,4,3,4
21.98,0,13229,IN,1947,73,M,M,4,1,1,5,2,4,4
78.97,0,14233,IN,1971,49,S,M,0,1,3,0,3,1,4
68.49,0,14536,IN,1961,59,S,F,1,1,0,3,0,3,2
93.48,0,15442,IN,1962,58,M,M,1,1,0,3,0,3,0
7.28,0,15516,IN,1969,51,M,M,5,1,2,5,2,3,3
104.55,0,15572,IN,1958,62,M,F,1,1,1,1,2,4,3
117.93,0,16016,IN,1944,76,M,M,4,1,2,0,0,1,1
91.26,0,16710,IN,1960,60,M,F,5,1,3,0,2,2,1
68.49,0,16986,IN,1965,55,S,F,3,1,1,5,3,4,1
97.96,0,17250,IN,1972,48,M,F,0,1,4,0,4,0,3
37.27,0,22775,IN,1950,70,M,F,2,1,1,5,2,2,3
29.99,0,23561,IN,1978,42,S,M,0,1,2,5,1,1,1
13.98,0,23646,IN,1974,46,S,F,0,1,3,0,3,4,3
7.28,0,25157,IN,1964,56,S,F,4,1,1,1,3,4,4
1709.98,1,17567,IN,1970,50,M,M,1,1,1,5,1,4,1
659.94,1,19719,IN,1953,67,S,M,3,1,2,5,2,3,4
1158.46,1,20394,IN,1941,79,M,F,4,1,2,5,1,4,4
563.77,1,23217,IN,1963,57,S,F,3,1,0,5,2,3,3
1754.98,1,25444,IN,1968,52,S,F,0,1,0,2,1,3,2
750.3,1,27006,IN,1971,49,S,M,0,1,1,3,1,1,0
777.34,1,27118,IN,1970,50,M,F,0,1,0,3,1,4,2
1174.48,1,27795,IN,1966,54,S,F,0,0,0,3,1,4,3
138.45,0,11235,IN,1952,68,M,M,4,1,2,5,2,2,3
91.28,0,11667,IN,1967,53,M,M,2,1,1,5,2,4,1
156.25,0,14784,IN,1967,53,S,M,1,0,0,4,1,4,2
133.49,0,19018,IN,1951,69,M,F,2,1,2,5,2,2,3
39.98,0,19082,IN,1947,73,M,M,5,1,4,4,4,0,3
91.26,0,19578,IN,1965,55,M,M,3,1,1,0,2,4,3
28.98,0,20133,IN,1962,58,M,M,1,1,0,4,0,3,2
69.99,0,20349,IN,1955,65,M,F,2,0,2,5,2,1,3
23.78,0,21077,IN,1964,56,S,F,3,1,2,3,0,0,0
40.22,0,21533,IN,1953,67,M,M,0,1,2,4,4,2,3
57.98,0,22701,IN,1975,45,S,F,0,0,1,2,0,1,0
58.98,0,22941,IN,1966,54,S,F,0,0,1,0,3,4,3
4.99,0,23554,IN,1976,44,M,F,0,0,2,1,1,1,1
29.99,0,23687,IN,1944,76,S,F,5,0,2,5,1,0,2
43.97,0,23689,IN,1947,73,M,F,4,1,2,5,1,1,3
71.58,0,24961,IN,1947,73,M,F,2,1,1,5,1,1,3
21.49,0,25541,IN,1958,62,M,M,1,0,0,2,0,4,0
123.98,0,26143,IN,1959,61,M,F,1,1,1,0,3,4,3
68.97,0,27637,IN,1962,58,S,F,1,0,3,5,3,2,3
143.78,0,28232,IN,1965,55,S,M,4,0,3,5,3,2,3
67.49,0,28570,IN,1971,49,S,F,2,0,2,4,1,2,2
69.97,0,29188,IN,1968,52,S,M,5,1,3,0,2,4,3
4813.52,1,15490,IN,1968,52,S,F,2,0,0,1,2,4,1
1750.98,1,17521,IN,1974,46,M,F,0,0,2,5,2,1,3
616.91,1,18475,IN,1974,46,S,F,0,0,2,5,1,1,1
616.91,1,18476,IN,1974,46,S,F,0,0,2,5,1,1,1
548.98,1,22733,IN,1943,77,M,F,5,0,2,5,3,4,4
548.98,1,23183,IN,1966,54,S,F,0,1,0,5,2,3,3
562.96,1,23265,IN,1955,65,M,F,1,1,1,5,1,2,2
1169.46,1,24100,IN,1965,55,M,F,1,1,0,4,1,4,1
777.34,1,24957,IN,1945,75,M,F,5,1,4,5,1,0,1
118.96,0,11369,IN,1978,42,M,F,0,0,0,0,0,4,2
53.99,0,11563,IN,1966,54,S,M,1,0,1,4,0,1,0
93.98,0,12068,IN,1944,76,S,F,4,1,2,5,2,4,4
97.45,0,12134,IN,1955,65,M,M,3,1,4,4,4,1,3
197.55,0,12690,IN,1972,48,M,M,0,1,2,0,3,1,4
56.97,0,12788,IN,1957,63,M,F,1,1,1,5,1,2,2
106.96,0,12966,IN,1961,59,M,M,4,1,3,5,1,1,1
50.23,0,12978,IN,1928,92,M,F,3,0,2,5,0,1,1
118.18,0,12997,IN,1968,52,M,F,2,1,1,0,2,4,3
42.28,0,14543,IN,1957,63,M,F,1,1,0,2,0,2,0
4.99,0,15680,IN,1951,69,M,F,4,0,2,2,0,1,0
39.98,0,16049,IN,1957,63,M,F,1,1,0,2,0,2,0
154.54,0,16213,IN,1966,54,S,F,0,1,0,1,2,3,1
63.97,0,16266,IN,1966,54,M,F,1,1,1,3,1,4,1
13.98,0,16294,IN,1964,56,M,M,1,1,0,4,1,4,1
151.92,0,17371,IN,1978,42,S,F,0,1,2,1,1,1,1
69.97,0,17711,IN,1961,59,M,F,1,1,0,3,0,3,2
205.26,0,17809,IN,1963,57,S,M,3,1,2,3,0,0,0
27.28,0,17951,IN,1970,50,M,M,1,1,1,4,0,1,0
12.94,0,18380,IN,1956,64,M,F,2,1,1,5,3,2,3
146.94,0,18944,IN,1956,64,S,M,2,1,2,1,2,1,3
89.97,0,19373,IN,1976,44,S,F,0,0,1,2,0,1,0
37.27,0,20282,IN,1939,81,S,F,2,1,2,0,1,4,4
100.46,0,22176,IN,1953,67,M,M,3,0,2,0,1,2,1
36.59,0,23796,IN,1955,65,S,M,1,0,1,5,1,1,2
32.6,0,24285,IN,1975,45,S,M,0,1,2,5,1,2,1
57.98,0,25266,IN,1939,81,S,F,2,0,2,0,1,2,2
69.99,0,26164,IN,1960,60,M,F,5,0,3,0,2,2,1
60.47,0,28225,IN,1957,63,M,M,2,1,1,5,3,2,3
23.78,0,29439,IN,1961,59,M,F,1,1,0,4,0,3,2
4813.04,1,15850,IN,1967,53,S,F,0,0,1,1,4,3,4
616.95,1,22480,IN,1966,54,M,F,1,1,1,3,1,4,1
620.46,1,22787,IN,1952,68,M,F,2,1,3,5,2,0,1
1174.48,1,24047,IN,1968,52,S,M,1,0,0,4,0,2,0
607.96,1,26956,IN,1969,51,S,F,0,0,1,4,0,2,0
563.77,1,27513,IN,1957,63,S,F,2,0,2,0,2,1,1
1164.47,1,27823,IN,1962,58,M,F,1,1,1,2,1,4,1
13.98,0,11385,IN,1960,60,S,M,3,1,0,4,1,4,2
156.25,0,12752,IN,1970,50,S,M,2,1,0,3,1,2,2
71.97,0,13193,IN,1943,77,M,M,2,1,2,5,4,4,4
21.98,0,13864,IN,1972,48,M,F,1,1,0,5,2,3,1
46.47,0,14369,IN,1971,49,M,M,1,1,0,5,2,3,1
78.98,0,14699,IN,1973,47,M,M,1,1,1,2,1,4,1
64.47,0,14743,IN,1955,65,M,M,1,1,1,5,1,2,2
191.81,0,15197,IN,1957,63,M,M,2,0,2,1,2,1,3
59.98,0,15233,IN,1961,59,M,F,5,1,3,0,2,2,1
119.98,0,19245,IN,1971,49,M,M,1,1,0,5,2,3,1
78.48,0,21270,IN,1967,53,S,M,0,1,0,5,4,3,4
7.28,0,21371,IN,1949,71,M,F,2,1,2,0,0,0,2
39.98,0,22354,IN,1957,63,M,F,2,0,2,1,1,1,1
48.97,0,22553,IN,1935,85,M,F,1,0,0,4,1,3,2
23.78,0,24854,IN,1954,66,S,F,3,1,4,2,4,2,3
147.28,0,25257,IN,1980,40,M,M,0,1,2,5,1,1,1
78.97,0,25326,IN,1970,50,M,M,2,1,2,3,1,2,2
68.97,0,26248,IN,1954,66,M,M,3,0,2,5,0,0,2
132.97,0,27343,IN,1975,45,S,M,0,1,3,0,2,4,3
93.46,0,27603,IN,1957,63,M,F,2,1,2,5,2,0,1
69.99,0,28342,IN,1978,42,M,F,0,1,2,1,1,1,1
109.97,0,28890,IN,1945,75,M,F,5,1,2,2,3,2,3
2329.98,1,12914,IN,1967,53,S,F,0,0,1,1,1,4,3
1763.97,1,17143,IN,1948,72,M,M,2,1,2,1,1,1,3
599.47,1,18647,IN,1953,67,S,F,2,1,2,5,0,1,0
1194.97,1,20387,IN,1940,80,M,M,3,0,2,5,2,3,4
1120.49,1,20400,IN,1942,78,M,F,4,1,2,5,1,4,4
1170.48,1,20434,IN,1975,45,S,M,0,0,2,5,2,2,1
1174.48,1,20529,IN,1950,70,S,F,2,0,2,5,2,2,3
2457.33,1,20544,IN,1952,68,M,M,2,0,2,5,2,0,1
574.98,1,22463,IN,1968,52,M,M,1,1,0,3,1,4,2
2519.93,1,22595,IN,1960,60,M,M,3,1,0,3,1,3,2
2461.55,1,24676,IN,1950,70,M,M,2,1,2,5,2,2,3
2393.06,1,24683,IN,1951,69,M,M,2,1,2,5,2,2,3
2398.05,1,27866,IN,1977,43,S,M,0,0,2,0,0,1,0
86.26,0,11367,IN,1979,41,M,M,0,1,0,0,0,4,2
38.47,0,11397,IN,1969,51,S,F,0,0,1,3,0,2,0
93.98,0,11692,IN,1964,56,M,M,0,0,1,5,1,4,3
93.98,0,11704,IN,1968,52,S,M,0,0,1,5,2,4,3
191.95,0,11713,IN,1962,58,M,M,1,1,1,5,2,2,1
14.98,0,12628,IN,1968,52,M,M,1,1,0,3,0,2,0
46.47,0,13245,IN,1951,69,M,M,2,0,1,5,2,2,3
71.97,0,13880,IN,1968,52,S,M,2,1,1,5,2,4,1
42.28,0,14537,IN,1935,85,M,M,1,1,0,2,0,3,2
39.98,0,15297,IN,1971,49,M,F,1,1,0,5,2,3,1
74.98,0,17081,IN,1974,46,S,F,0,0,1,3,1,2,2
89.25,0,18927,IN,1976,44,S,F,0,0,2,1,2,2,3
68.45,0,19608,IN,1965,55,M,M,5,1,4,0,3,4,3
119.45,0,19618,IN,1962,58,M,M,5,1,2,0,2,2,1
68.97,0,20477,IN,1965,55,S,M,2,0,2,5,4,3,4
27.28,0,20566,IN,1945,75,M,M,3,0,4,4,4,4,4
27.28,0,20806,IN,1955,65,M,M,2,1,0,4,0,2,0
29.99,0,20965,IN,1935,85,M,F,1,1,0,4,1,3,2
9.99,0,21425,IN,1956,64,M,M,2,0,2,5,2,1,3
56.97,0,22003,IN,1936,84,M,F,2,1,1,0,1,4,4
15.23,0,23078,IN,1947,73,M,M,2,1,2,0,0,0,2
7.28,0,23079,IN,1947,73,S,F,2,0,2,0,1,2,2
46.83,0,23790,IN,1955,65,M,F,3,1,2,5,0,0,2
4.99,0,23967,IN,1962,58,S,F,1,1,0,4,0,3,2
7.28,0,24123,IN,1976,44,S,F,0,0,1,3,0,1,0
36.59,0,24518,IN,1974,46,S,F,0,0,1,5,1,2,1
34.89,0,24643,IN,1943,77,S,F,4,1,2,5,2,4,4
36.59,0,24931,IN,1937,83,S,F,4,1,2,5,1,1,3
49.97,0,25001,IN,1944,76,M,M,4,1,2,0,0,1,1
48.97,0,25503,IN,1962,58,S,M,1,0,1,3,1,2,2
7.28,0,25549,IN,1941,79,S,F,2,0,1,3,0,2,0
38.88,0,25898,IN,1952,68,M,F,2,1,2,5,2,1,3
27.28,0,25966,IN,1966,54,M,M,1,1,4,5,4,3,4
68.97,0,26128,IN,1949,71,S,M,4,1,2,5,1,1,3
78.98,0,26145,IN,1965,55,M,M,0,0,1,0,2,4,3
36.27,0,26418,IN,1947,73,S,M,5,0,2,3,3,0,1
58.47,0,26812,IN,1965,55,M,M,3,1,3,5,1,4,1
60.47,0,28146,IN,1966,54,S,M,0,0,4,5,4,3,4
78.98,0,28359,IN,1965,55,M,F,3,1,2,1,1,4,1
4912.47,1,15566,IN,1959,61,M,M,2,1,1,1,2,3,3
1735.98,1,17564,IN,1970,50,M,F,1,1,0,5,1,4,1
1174.48,1,20541,IN,1951,69,M,F,2,0,2,5,2,2,3
539.99,1,22472,IN,1967,53,S,F,1,0,0,3,1,4,2
574.98,1,22694,IN,1978,42,S,F,3,1,2,2,1,2,2
2482.23,1,24040,IN,1969,51,S,F,0,1,0,2,2,3,1
742.35,1,24955,IN,1945,75,S,M,5,1,3,5,1,0,1
751.34,1,24956,IN,1945,75,M,F,5,1,4,5,1,0,1
765.32,1,26975,IN,1979,41,S,F,0,0,1,3,1,2,2
1264.84,1,26991,IN,1972,48,M,M,0,0,1,2,1,1,0
778.62,1,28490,IN,1943,77,S,F,2,0,1,2,0,2,0
776.33,1,28497,IN,1960,60,S,M,1,0,0,2,0,2,0
101.95,0,12610,IN,1958,62,M,F,1,1,0,4,1,4,2
56.97,0,13654,IN,1941,79,M,M,2,1,3,5,3,3,4
106.96,0,13913,IN,1965,55,S,F,4,1,1,5,3,4,1
64.47,0,14917,IN,1958,62,M,M,4,1,0,5,3,3,1
103.97,0,14955,IN,1963,57,M,M,3,0,1,4,0,1,0
39.98,0,15165,IN,1943,77,M,M,2,1,3,5,3,3,4
191.87,0,15942,IN,1964,56,M,M,4,1,0,1,3,4,4
13.98,0,16773,IN,1972,48,M,M,1,1,0,5,2,3,1
4.99,0,17436,IN,1955,65,M,M,2,0,2,5,2,1,3
68.49,0,17682,IN,1958,62,S,F,5,1,0,5,3,3,1
123.98,0,18542,IN,1943,77,M,M,5,1,2,5,3,4,4
78.98,0,18820,IN,1963,57,M,F,1,1,4,5,4,4,4
123.98,0,19149,IN,1964,56,S,M,0,0,1,5,1,4,3
83.97,0,19925,IN,1954,66,M,F,3,1,4,2,4,2,3
14.98,0,20485,IN,1942,78,M,M,4,1,2,5,1,4,4
191.27,0,21251,IN,1979,41,S,F,0,0,2,1,1,0,2
49.97,0,21328,IN,1954,66,S,M,2,0,2,5,2,0,1
27.77,0,21911,IN,1980,40,S,F,0,0,2,3,0,0,0
4.99,0,22015,IN,1980,40,M,F,0,1,2,1,1,1,1
14.98,0,22025,IN,1977,43,S,F,0,0,2,5,1,1,1
27.77,0,25787,IN,1954,66,M,M,3,1,3,3,3,1,3
24.99,0,26101,IN,1936,84,M,M,2,1,2,5,1,3,4
42.97,0,27135,IN,1953,67,S,M,2,0,2,3,0,1,0
2332.28,1,12903,IN,1969,51,S,F,2,1,0,1,1,4,1
1134.47,1,20422,IN,1980,40,S,F,0,1,2,5,2,2,1
564.48,1,22784,IN,1952,68,M,M,2,1,2,5,2,0,1
617.47,1,23238,IN,1975,45,S,M,3,1,0,5,1,2,2
2478.34,1,25481,IN,1966,54,S,M,0,0,0,4,3,3,1
562.96,1,28352,IN,1943,77,S,F,2,0,2,0,1,4,4
42.28,0,11309,IN,1954,66,S,F,2,1,2,5,2,1,3
34.99,0,12238,IN,1941,79,M,F,1,1,0,2,1,4,2
203.92,0,12959,IN,1962,58,S,F,1,1,1,1,2,4,3
66.25,0,13289,IN,1962,58,M,F,5,1,3,1,2,2,3
128.46,0,13954,IN,1968,52,M,M,2,1,1,0,2,4,3
89.97,0,15011,IN,1977,43,S,F,0,1,2,5,2,2,1
67.93,0,15375,IN,1934,86,S,F,4,1,2,5,3,3,4
81.81,0,16165,IN,1967,53,M,F,5,1,3,0,2,4,3
44.97,0,16542,IN,1960,60,M,M,1,1,0,4,0,2,0
94.96,0,16935,IN,1962,58,S,M,1,1,0,4,0,3,2
141.98,0,17501,IN,1952,68,M,M,3,1,2,0,1,1,1
4.99,0,17532,IN,1956,64,M,M,2,0,2,5,2,1,3
39.98,0,17696,IN,1973,47,S,F,1,1,0,5,1,3,1
160.55,0,18305,IN,1936,84,M,M,2,1,1,0,1,4,4
128.97,0,18504,IN,1957,63,M,M,2,0,2,5,2,0,1
123.96,0,18715,IN,1965,55,M,M,3,1,1,0,2,4,3
123.98,0,18753,IN,1975,45,S,M,0,1,1,5,1,1,1
98.96,0,19208,IN,1954,66,M,F,1,1,1,5,1,1,2
119.98,0,19688,IN,1956,64,M,M,4,0,0,5,2,2,3
64.97,0,20565,IN,1944,76,M,F,3,1,4,4,4,4,4
3.99,0,20795,IN,1962,58,S,M,1,1,0,3,0,3,0
123.96,0,20798,IN,1958,62,M,M,1,1,0,2,0,4,0
48.97,0,22588,IN,1960,60,S,F,1,1,0,4,0,2,0
69.97,0,22731,IN,1943,77,M,M,5,1,2,5,2,4,4
39.98,0,23253,IN,1953,67,S,F,2,0,2,1,0,1,0
121.94,0,23475,IN,1934,86,M,M,2,1,2,5,1,3,4
4.99,0,23935,IN,1976,44,S,F,0,0,2,4,0,0,0
